"","Month","Year","U.S. merchandise exports to the World","U.S. agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable Oil","Feeds & Fodders","Distillers Grain","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Agricultural Related 5/","Season"
"14","2","1971","104.90171051025391","99.833198547363281","91.552818298339844","126.62602996826172","83.369560241699219","92.795867919921875","71.179428100585938","104.08252716064453","104.15351104736328","100.25223541259766","117.24801635742188","86.814102172851562","103.86355590820312","89.825782775878906","73.251602172851562","107.88795471191406","105.66805267333984","94.113380432128906","105.66991424560547","106.79874420166016","111.34375","110.34888458251953","113.25497436523438","127.14906311035156","91.275535583496094","105.6187744140625","103.16830444335938","Winter"
"15","3","1971","104.76533508300781","99.686965942382812","91.370857238769531","126.31224060058594","83.325271606445312","92.726188659667969","71.077995300292969","103.61940765380859","103.750732421875","100.08425140380859","116.96389007568359","86.662757873535156","103.70043182373047","89.7041015625","73.067726135253906","107.80789947509766","105.48260498046875","93.932693481445312","105.63458251953125","106.76450347900391","111.36219787597656","110.32888793945312","113.04599761962891","127.02051544189453","91.282241821289062","105.50738525390625","102.99058532714844","Spring"
"16","4","1971","104.45220947265625","99.459251403808594","91.277145385742188","126.13846588134766","83.467178344726562","92.368614196777344","71.025634765625","103.34198760986328","103.566650390625","99.878204345703125","116.76387023925781","86.497428894042969","103.5614013671875","89.596977233886719","73.175224304199219","107.46939086914062","105.22911071777344","93.86260986328125","105.24737548828125","106.44483947753906","110.86625671386719","109.84735870361328","112.87464141845703","126.50246429443359","91.193916320800781","104.89070892333984","102.56436157226562","Spring"
"17","5","1971","104.57651519775391","99.841163635253906","91.618309020996094","127.08075714111328","83.953521728515625","92.551559448242188","71.246437072753906","102.18429565429688","103.69026947021484","100.26998138427734","117.24443054199219","86.713050842285156","104.26481628417969","90.083663940429688","73.669036865234375","107.93157958984375","105.32240295410156","94.388595581054688","105.74712371826172","106.9615478515625","111.40357971191406","110.33240509033203","113.65275573730469","127.07275390625","91.496810913085938","104.96324920654297","102.82275390625","Spring"
"18","6","1971","105.13164520263672","100.43893432617188","91.974052429199219","127.90244293212891","84.374114990234375","92.914535522460938","71.542488098144531","102.70330047607422","103.49062347412109","100.84806060791016","117.87852478027344","87.161514282226562","104.95225524902344","90.615875244140625","74.339920043945312","108.79254150390625","105.83494567871094","94.945289611816406","106.74036407470703","107.89658355712891","112.54795837402344","111.50807189941406","114.67057037353516","127.91783142089844","92.043128967285156","105.63937377929688","103.54142761230469","Summer"
"19","7","1971","105.05671691894531","100.5750732421875","92.16851806640625","129.82722473144531","83.532798767089844","92.908592224121094","71.559799194335938","102.40989685058594","103.44998168945312","100.90728759765625","117.41783142089844","86.8968505859375","105.57556915283203","90.824020385742188","75.594413757324219","108.933349609375","105.60300445556641","95.122390747070312","106.64959716796875","108.06406402587891","112.33773803710938","111.36360168457031","116.01850891113281","128.62248229980469","92.114967346191406","105.39427185058594","103.56370544433594","Summer"
"20","8","1971","104.36093902587891","100.10752868652344","92.119476318359375","129.26200866699219","83.730369567871094","92.686737060546875","71.524818420410156","101.94513702392578","104.05029296875","100.49446105957031","117.13882446289062","86.363853454589844","105.38333892822266","90.606315612792969","75.283981323242188","108.04405975341797","104.72992706298828","94.805992126464844","105.68164825439453","107.16829681396484","111.20930480957031","110.12141418457031","115.10480499267578","127.61715698242188","91.705337524414062","104.33580017089844","102.73637390136719","Summer"
"21","9","1971","103.28975677490234","98.913520812988281","91.021095275878906","125.95393371582031","83.6280517578125","91.11407470703125","71.0955810546875","100.69837188720703","102.65241241455078","99.567474365234375","116.208984375","85.86883544921875","103.92825317382812","90.109657287597656","74.687911987304688","106.68825531005859","103.00846099853516","94.1107177734375","105.08940124511719","106.05516052246094","109.96897888183594","109.17716979980469","113.29810333251953","123.84669494628906","91.220161437988281","103.1158447265625","101.26412200927734","Autumn"
"22","10","1971","102.56946563720703","98.2884521484375","90.580535888671875","125.07913208007812","83.605094909667969","90.714836120605469","70.784431457519531","100.03005218505859","102.00675964355469","99.063606262207031","115.88773345947266","85.49029541015625","103.19437408447266","89.816513061523438","74.556953430175781","105.85844421386719","102.19983673095703","93.685020446777344","104.25914764404297","105.15621185302734","108.88265228271484","108.09317016601562","112.55234527587891","122.74934387207031","90.960670471191406","102.16603851318359","100.39061737060547","Autumn"
"23","11","1971","102.12830352783203","97.77734375","89.945976257324219","124.65883636474609","82.140449523925781","90.170692443847656","70.348106384277344","98.666854858398438","101.44569396972656","98.448768615722656","114.88904571533203","84.882591247558594","102.51168823242188","89.157615661621094","74.275421142578125","105.50436401367188","101.28118133544922","93.223167419433594","103.97174835205078","104.83246612548828","108.66558074951172","107.81934356689453","112.31494140625","122.59467315673828","90.581611633300781","101.81533813476562","100.04095458984375","Autumn"
"24","12","1971","101.62870025634766","97.734054565429688","90.081764221191406","125.74791717529297","81.772247314453125","90.455413818359375","70.401420593261719","98.153900146484375","101.36968231201172","98.145614624023438","114.60269165039062","84.048561096191406","102.76828765869141","89.02227783203125","74.160400390625","105.41651916503906","100.45756530761719","93.052360534667969","103.64109802246094","104.64566040039062","108.64560699462891","107.58309936523438","112.6612548828125","123.62467956542969","90.459587097167969","101.33500671386719","99.890716552734375","Winter"
"25","1","1972","99.686126708984375","95.04339599609375","86.584640502929688","122.02195739746094","78.992652893066406","89.238174438476562","66.299102783203125","95.535125732421875","99.055564880371094","96.000762939453125","112.78963470458984","82.105522155761719","100.01766967773438","86.703445434570312","70.826568603515625","103.53159332275391","98.134536743164062","91.251243591308594","102.61599731445312","102.94068908691406","106.97006225585938","106.23186492919922","110.70356750488281","119.41343688964844","89.263282775878906","99.593116760253906","96.918533325195312","Winter"
"26","2","1972","99.273963928222656","94.616241455078125","86.190597534179688","120.93801879882812","78.9041748046875","88.326004028320312","66.129722595214844","95.441207885742188","98.502082824707031","95.66583251953125","112.80582427978516","81.876052856445312","99.347320556640625","86.524124145507812","70.527442932128906","103.05030822753906","97.613006591796875","91.070549011230469","102.36161804199219","102.46181488037109","106.46343231201172","105.80886077880859","109.95719909667969","118.37853240966797","89.034233093261719","98.989593505859375","96.390655517578125","Winter"
"27","3","1972","98.733001708984375","94.119270324707031","85.813545227050781","120.12026214599609","78.735397338867188","87.675521850585938","65.927589416503906","95.222686767578125","98.017524719238281","95.264785766601562","112.44325256347656","81.454277038574219","98.7025146484375","86.183021545410156","70.212875366210938","102.41065979003906","96.921318054199219","90.716812133789062","101.79736328125","101.80186462402344","105.71285247802734","105.08141326904297","109.24414825439453","117.49488067626953","88.685920715332031","98.313385009765625","95.730918884277344","Spring"
"28","4","1972","98.469169616699219","93.921981811523438","85.668670654296875","119.72982788085938","78.659934997558594","87.337173461914062","65.798362731933594","95.204925537109375","98.156547546386719","95.086212158203125","112.49604797363281","81.248764038085938","98.430908203125","85.987136840820312","70.276985168457031","102.15467834472656","96.833724975585938","90.63177490234375","101.45307159423828","101.54027557373047","105.33129119873047","104.70995330810547","109.02812194824219","117.20323181152344","88.562530517578125","98.062576293945312","95.489303588867188","Spring"
"29","5","1972","98.419380187988281","94.084793090820312","85.954765319824219","120.11160278320312","80.1602783203125","87.486671447753906","65.808685302734375","95.008514404296875","98.162918090820312","95.307968139648438","112.87252044677734","81.646690368652344","98.596473693847656","86.015007019042969","70.296524047851562","102.20775604248047","96.903816223144531","91.37884521484375","101.32407379150391","101.46257781982422","105.16600799560547","104.53264617919922","109.26353454589844","117.38259887695312","88.7581787109375","97.814422607421875","95.418914794921875","Spring"
"30","6","1972","98.18316650390625","94.052635192871094","86.032012939453125","119.89599609375","81.150535583496094","87.242042541503906","65.734245300292969","94.957481384277344","98.386741638183594","95.306320190429688","112.81208801269531","81.79058837890625","98.668167114257812","85.956268310546875","70.371803283691406","102.08101654052734","97.279060363769531","91.602279663085938","100.96113586425781","101.27513885498047","104.70912170410156","104.06460571289062","109.08451843261719","117.23526763916016","89.036407470703125","97.767524719238281","95.213333129882812","Summer"
"31","7","1972","98.076560974121094","93.787925720214844","85.60430908203125","119.74040222167969","80.84332275390625","87.413864135742188","64.918998718261719","94.578712463378906","98.709335327148438","95.208984375","112.747802734375","81.757720947265625","98.485877990722656","85.634140014648438","69.646781921386719","101.93697357177734","97.243362426757812","91.421455383300781","100.81907653808594","101.23930358886719","104.44558715820312","103.82390594482422","108.98765563964844","116.83113098144531","88.945259094238281","98.314460754394531","94.926719665527344","Summer"
"32","8","1972","97.427413940429688","93.199516296386719","85.113075256347656","119.06757354736328","79.717674255371094","86.865882873535156","64.662239074707031","94.35009765625","98.316184997558594","94.548599243164062","112.00281524658203","81.358016967773438","97.561019897460938","84.88238525390625","69.224525451660156","101.23576354980469","96.582168579101562","90.728965759277344","100.06569671630859","100.57338714599609","103.66106414794922","103.10258483886719","108.2337646484375","116.16224670410156","88.375297546386719","97.664443969726562","94.451805114746094","Summer"
"33","9","1972","97.642478942871094","93.192359924316406","85.0863037109375","118.97976684570312","79.638664245605469","86.860214233398438","64.538681030273438","94.032394409179688","98.882003784179688","94.621757507324219","111.83196258544922","81.194969177246094","98.003616333007812","85.061317443847656","69.205223083496094","101.25386810302734","96.408699035644531","90.870674133300781","100.10318756103516","100.52285003662109","103.62388610839844","103.09068298339844","108.25754547119141","116.12167358398438","88.615989685058594","97.738594055175781","94.308700561523438","Autumn"
"34","10","1972","97.751335144042969","93.353530883789062","85.096748352050781","119.5526123046875","79.759422302246094","87.017898559570312","64.579803466796875","93.991477966308594","97.843605041503906","94.797660827636719","112.48326110839844","81.389373779296875","97.965324401855469","85.208427429199219","69.55419921875","101.58278656005859","96.622879028320312","91.04510498046875","100.42605590820312","100.90201568603516","104.00370788574219","103.41184234619141","108.77576446533203","116.48697662353516","88.950119018554688","98.036590576171875","94.497055053710938","Autumn"
"35","11","1972","97.794708251953125","93.422935485839844","85.243797302246094","119.96855163574219","79.476127624511719","87.162971496582031","64.433601379394531","93.442695617675781","99.330886840820312","94.72705078125","112.30524444580078","81.373550415039062","97.620307922363281","85.056098937988281","69.937362670898438","101.60429382324219","96.762496948242188","90.767677307128906","100.36886596679688","100.82160949707031","103.95036315917969","103.33754730224609","109.01906585693359","116.72542572021484","89.034614562988281","98.254508972167969","94.647140502929688","Autumn"
"36","12","1972","97.628120422363281","93.3428955078125","84.9510498046875","119.48933410644531","79.210655212402344","86.950523376464844","64.309455871582031","92.802665710449219","98.638099670410156","94.442718505859375","112.02323913574219","81.067008972167969","96.925102233886719","84.777481079101562","70.013114929199219","101.78356170654297","96.720108032226562","90.319145202636719","100.74476623535156","101.06622314453125","104.52583312988281","104.06315612792969","108.9622802734375","116.75145721435547","89.042366027832031","98.520668029785156","94.918914794921875","Winter"
"37","1","1973","97.096961975097656","92.931800842285156","84.636550903320312","119.08849334716797","79.018074035644531","86.64520263671875","64.192527770996094","91.798713684082031","97.890892028808594","93.978477478027344","111.02418518066406","81.147758483886719","96.568634033203125","84.385978698730469","69.943374633789062","101.30241394042969","96.312652587890625","89.694442749023438","100.39456939697266","100.56028747558594","104.09931182861328","103.55340576171875","108.62130737304688","115.789306640625","88.893806457519531","97.9298095703125","94.453750610351562","Winter"
"38","2","1973","94.247161865234375","90.272483825683594","82.043380737304688","115.58815765380859","77.088981628417969","84.149543762207031","61.822158813476562","87.979377746582031","95.553115844726562","91.610214233398438","108.77757263183594","78.890708923339844","93.940666198730469","82.77349853515625","67.705543518066406","98.568161010742188","92.156547546386719","87.652725219726562","98.625320434570312","97.851638793945312","101.75080108642578","101.39702606201172","106.20903778076172","111.3082275390625","86.465934753417969","94.903724670410156","91.3670654296875","Winter"
"39","3","1973","92.267463684082031","88.238128662109375","79.372894287109375","112.35637664794922","75.235580444335938","82.630790710449219","58.964492797851562","85.503959655761719","93.430320739746094","89.900199890136719","107.7652587890625","77.369529724121094","91.395896911621094","81.026374816894531","65.7052001953125","97.253044128417969","90.022941589355469","86.138008117675781","98.105751037597656","96.766593933105469","100.86572265625","100.66385650634766","104.69747924804688","108.34417724609375","85.816307067871094","93.576866149902344","89.1072998046875","Spring"
"40","4","1973","91.991966247558594","88.089073181152344","79.328224182128906","111.88665771484375","75.333663940429688","82.22540283203125","59.204353332519531","85.857093811035156","92.852516174316406","89.664131164550781","107.37212371826172","77.351493835449219","90.967193603515625","80.823158264160156","66.095443725585938","96.988327026367188","90.093704223632812","85.735374450683594","97.734657287597656","96.472381591796875","100.53358459472656","100.39865112304688","104.40091705322266","107.94808197021484","85.836845397949219","93.371391296386719","89.056060791015625","Spring"
"41","5","1973","91.1729736328125","87.464286804199219","78.660873413085938","111.27567291259766","74.21759033203125","81.524993896484375","58.750244140625","84.594039916992188","92.081871032714844","88.922477722167969","106.48590087890625","76.729751586914062","90.201187133789062","80.16461181640625","65.680046081542969","96.484764099121094","89.07415771484375","85.24224853515625","97.383232116699219","96.017524719238281","100.17009735107422","100.06406402587891","104.15745544433594","107.18219757080078","85.446426391601562","92.674568176269531","88.439765930175781","Spring"
"42","6","1973","89.686302185058594","86.42926025390625","77.565322875976562","111.13844299316406","73.074874877929688","81.190422058105469","57.342430114746094","82.143646240234375","91.31756591796875","87.830406188964844","105.6053466796875","75.559089660644531","89.227920532226562","79.21319580078125","64.626541137695312","95.67633056640625","87.365715026855469","84.309005737304688","96.644058227539062","95.103317260742188","99.639328002929688","99.083969116210938","103.84134674072266","106.89807891845703","84.743965148925781","91.433341979980469","87.081077575683594","Summer"
"43","7","1973","87.661521911621094","84.900497436523438","76.11370849609375","109.81480407714844","71.689498901367188","80.002861022949219","55.969161987304688","78.989433288574219","90.142494201660156","86.166893005371094","103.87571716308594","73.886604309082031","87.768989562988281","77.670257568359375","63.452831268310547","94.182060241699219","85.292831420898438","82.552970886230469","95.206230163574219","93.54632568359375","98.309837341308594","97.489280700683594","102.55753326416016","105.67365264892578","83.5882568359375","89.97674560546875","85.429115295410156","Summer"
"44","8","1973","89.18060302734375","86.282989501953125","77.560157775878906","111.10444641113281","73.160133361816406","80.889053344726562","57.536857604980469","81.537544250488281","90.973884582519531","87.423164367675781","104.89989471435547","75.079803466796875","88.864578247070312","78.798934936523438","64.986198425292969","95.420845031738281","87.237007141113281","83.14556884765625","96.260826110839844","94.914466857910156","99.385513305664062","98.796699523925781","103.56320953369141","106.96123504638672","84.891685485839844","91.771087646484375","87.155120849609375","Summer"
"45","9","1973","88.545608520507812","85.287704467773438","76.430816650390625","108.91407775878906","71.886505126953125","79.736686706542969","56.938266754150391","80.623771667480469","89.559356689453125","86.374893188476562","103.17770385742188","74.339820861816406","87.588569641113281","77.793495178222656","64.501533508300781","94.532600402832031","86.442817687988281","81.844612121582031","95.68084716796875","94.156967163085938","98.692848205566406","98.25177001953125","102.02291107177734","105.35240936279297","84.281402587890625","91.654739379882812","86.480552673339844","Autumn"
"46","10","1973","87.432502746582031","84.712387084960938","75.955055236816406","108.41260528564453","71.502983093261719","79.947563171386719","56.646999359130859","79.844276428222656","88.320259094238281","85.611679077148438","102.85933685302734","73.851600646972656","86.370491027832031","77.000831604003906","64.0694580078125","93.91455078125","85.726417541503906","81.072929382324219","94.947135925292969","93.43585205078125","98.204322814941406","97.558723449707031","101.39703369140625","105.19435882568359","83.777145385742188","90.842140197753906","85.981369018554688","Autumn"
"47","11","1973","89.973716735839844","86.242790222167969","77.471603393554688","109.97468566894531","72.474922180175781","80.274917602539062","58.022315979003906","81.693702697753906","90.962860107421875","87.327926635742188","103.16133880615234","74.89697265625","89.607673645019531","78.693672180175781","65.139495849609375","95.261924743652344","87.854316711425781","82.583358764648438","95.783126831054688","94.286056518554688","99.014335632324219","98.737113952636719","102.67296600341797","107.32554626464844","84.907051086425781","92.937690734863281","87.759086608886719","Autumn"
"48","12","1973","90.030784606933594","85.977264404296875","77.155899047851562","108.49777984619141","72.033889770507812","79.398971557617188","58.418205261230469","82.005088806152344","89.821548461914062","86.969108581542969","102.25302124023438","75.179618835449219","88.800132751464844","78.103462219238281","65.448280334472656","94.893768310546875","88.301887512207031","81.688766479492188","95.546150207519531","94.186431884765625","98.702476501464844","98.929763793945312","101.48773956298828","106.03834533691406","84.513526916503906","93.471893310546875","88.173118591308594","Winter"
"49","1","1974","90.661415100097656","86.0826416015625","77.194023132324219","107.91783905029297","71.973060607910156","79.343780517578125","58.771450042724609","83.404563903808594","89.368812561035156","86.968864440917969","101.32252502441406","75.945053100585938","88.496589660644531","77.452995300292969","65.454055786132812","94.853515625","90.138175964355469","80.901817321777344","95.002616882324219","93.941162109375","98.405448913574219","98.940719604492188","100.67603302001953","106.43295288085938","84.184219360351562","94.576530456542969","89.173301696777344","Winter"
"50","2","1974","89.075912475585938","84.700538635253906","75.930015563964844","104.7667236328125","71.437553405761719","78.055381774902344","58.094505310058594","81.822029113769531","87.879783630371094","85.692680358886719","100.35834503173828","75.155746459960938","86.442039489746094","76.228065490722656","64.306419372558594","93.283775329589844","89.014640808105469","79.755386352539062","93.560943603515625","92.169898986816406","96.650306701660156","97.289505004882812","98.386177062988281","104.19482421875","83.607101440429688","92.800613403320312","87.782844543457031","Winter"
"51","3","1974","88.122726440429688","83.932266235351562","75.22552490234375","103.63820648193359","70.456199645996094","77.35614013671875","57.648830413818359","80.769393920898438","87.236740112304688","84.89398193359375","99.688339233398438","74.451484680175781","85.482200622558594","75.634056091308594","63.627548217773438","92.562606811523438","87.772659301757812","79.34002685546875","92.925567626953125","91.400177001953125","95.873756408691406","96.462799072265625","97.71368408203125","103.22059631347656","83.621673583984375","91.780311584472656","86.694351196289062","Spring"
"52","4","1974","86.620925903320312","82.541862487792969","73.873725891113281","101.61750030517578","69.469329833984375","76.13580322265625","56.595550537109375","79.537673950195312","85.513542175292969","83.548240661621094","98.414047241210938","73.431190490722656","83.751441955566406","74.464134216308594","62.822853088378906","91.214462280273438","86.210212707519531","78.214385986328125","91.754631042480469","90.042823791503906","94.533599853515625","95.079063415527344","96.29010009765625","101.25860595703125","83.092025756835938","90.034919738769531","84.998191833496094","Spring"
"53","5","1974","86.256050109863281","82.371246337890625","73.775215148925781","102.73138427734375","69.048751831054688","76.575538635253906","56.118457794189453","78.433624267578125","85.7056884765625","83.412879943847656","98.544197082519531","73.179046630859375","83.957588195800781","74.451301574707031","62.419109344482422","91.077247619628906","85.604095458984375","78.368202209472656","91.405723571777344","89.827056884765625","94.237754821777344","94.446014404296875","96.694046020507812","101.69757843017578","83.241081237792969","89.439506530761719","84.386283874511719","Spring"
"54","6","1974","86.782936096191406","82.952369689941406","74.384620666503906","103.63339996337891","68.990997314453125","76.651847839355469","57.042953491210938","79.35009765625","85.516441345214844","83.78656005859375","98.548591613769531","73.638008117675781","84.396530151367188","74.77130126953125","63.474075317382812","91.620140075683594","86.068214416503906","78.55377197265625","91.828620910644531","90.4638671875","94.854255676269531","95.08319091796875","97.323692321777344","102.64500427246094","83.547775268554688","90.139045715332031","85.299812316894531","Summer"
"55","7","1974","87.122200012207031","83.283180236816406","74.680747985839844","103.96965026855469","69.205917358398438","76.791206359863281","57.363887786865234","79.403594970703125","85.892684936523438","83.937774658203125","98.344711303710938","73.696014404296875","84.823799133300781","74.915840148925781","63.550975799560547","92.061981201171875","86.182037353515625","78.637283325195312","92.369338989257812","90.931373596191406","95.544952392578125","95.738105773925781","97.63189697265625","103.24737548828125","83.8583984375","90.600746154785156","85.713027954101562","Summer"
"56","8","1974","87.987075805664062","84.239067077636719","75.710655212402344","105.31515502929688","69.983207702636719","77.632041931152344","58.405303955078125","80.371780395507812","86.698028564453125","84.709861755371094","98.983879089355469","74.24139404296875","85.805191040039062","75.548919677734375","64.185317993164062","92.949630737304688","87.145103454589844","79.144706726074219","93.002975463867188","91.767707824707031","96.506645202636719","96.538429260253906","98.433670043945312","104.93582153320312","84.534622192382812","91.761314392089844","86.8629150390625","Summer"
"57","9","1974","88.612510681152344","84.75091552734375","76.170883178710938","105.02162170410156","70.781448364257812","77.862060546875","59.180465698242188","80.9921875","86.611671447753906","85.187614440917969","99.294876098632812","74.746025085449219","85.98724365234375","76.015426635742188","64.828208923339844","93.460769653320312","87.805458068847656","79.444290161132812","93.638191223144531","92.332908630371094","97.087471008300781","97.308670043945312","98.545997619628906","105.11083221435547","85.143760681152344","92.540802001953125","87.620223999023438","Autumn"
"58","10","1974","88.175750732421875","84.24322509765625","75.553237915039062","104.31980133056641","70.060302734375","77.411911010742188","58.519515991210938","80.021049499511719","86.524215698242188","84.669906616210938","98.596046447753906","74.139152526855469","85.528129577636719","75.435615539550781","64.601959228515625","93.098625183105469","87.321502685546875","79.165534973144531","93.334144592285156","92.088401794433594","96.604164123535156","96.867538452148438","98.137138366699219","104.76421356201172","84.801300048828125","91.862350463867188","87.13104248046875","Autumn"
"59","11","1974","87.370285034179688","83.702751159667969","74.933547973632812","103.90351867675781","69.545181274414062","77.313919067382812","57.759483337402344","78.505844116210938","86.243217468261719","84.091567993164062","98.602485656738281","73.705490112304688","85.005996704101562","74.884864807128906","63.821731567382812","92.684158325195312","86.547698974609375","78.644203186035156","93.131340026855469","91.742958068847656","96.515380859375","96.697883605957031","97.590896606445312","104.29193115234375","84.087234497070312","91.128929138183594","86.598968505859375","Autumn"
"60","12","1974","87.634719848632812","84.011383056640625","75.123641967773438","106.457275390625","69.074897766113281","77.880653381347656","57.076862335205078","77.549186706542969","87.504684448242188","84.52081298828125","99.060508728027344","73.598213195800781","86.2606201171875","75.462615966796875","64.85595703125","93.184791564941406","86.371963500976562","79.26495361328125","93.627540588378906","92.225746154785156","96.780189514160156","97.020881652832031","99.435562133789062","105.24968719482422","84.207015991210938","90.897079467773438","86.564949035644531","Winter"
"61","1","1975","86.873367309570312","83.230384826660156","74.035896301269531","105.82019805908203","68.142234802246094","77.294670104980469","55.738178253173828","75.697990417480469","86.873779296875","83.846427917480469","98.599678039550781","72.67083740234375","85.94049072265625","74.847740173339844","63.782215118408203","92.858543395996094","85.077323913574219","78.896614074707031","93.686607360839844","91.889305114746094","96.887176513671875","96.97052001953125","99.2685546875","104.66445159912109","83.933052062988281","90.027900695800781","85.455093383789062","Winter"
"62","2","1975","86.331161499023438","82.667800903320312","73.376113891601562","105.11176300048828","67.382164001464844","76.735008239746094","55.203449249267578","75.140884399414062","85.936172485351562","83.351570129394531","98.3472900390625","72.253097534179688","85.328384399414062","74.422035217285156","63.169952392578125","92.424858093261719","84.167945861816406","78.668609619140625","93.510452270507812","91.47613525390625","96.588493347167969","96.690383911132812","98.903861999511719","103.83804321289062","83.615562438964844","89.3072509765625","84.7965087890625","Winter"
"63","3","1975","86.013603210449219","82.0675048828125","72.591094970703125","104.00772094726562","66.871299743652344","76.044349670410156","54.496776580810547","74.423179626464844","85.038795471191406","82.919853210449219","97.875709533691406","71.808441162109375","84.629989624023438","73.923728942871094","62.601066589355469","92.053741455078125","83.929656982421875","78.256980895996094","93.309593200683594","91.088058471679688","96.187744140625","96.267532348632812","98.390396118164062","102.98774719238281","83.7711181640625","88.757270812988281","83.97930908203125","Spring"
"64","4","1975","86.385231018066406","82.275436401367188","72.700447082519531","103.41656494140625","67.122505187988281","75.747795104980469","54.943279266357422","75.256889343261719","84.56378173828125","83.000419616699219","97.723213195800781","72.040206909179688","84.55682373046875","73.940582275390625","62.864170074462891","92.395339965820312","84.687034606933594","78.234275817871094","93.627021789550781","91.484359741210938","96.599845886230469","96.781455993652344","98.1861572265625","103.21363830566406","84.317955017089844","89.127220153808594","84.377632141113281","Spring"
"65","5","1975","86.069259643554688","82.046775817871094","72.386177062988281","102.82722473144531","67.693199157714844","75.27630615234375","54.669097900390625","74.41693115234375","83.76910400390625","82.630859375","97.236900329589844","71.665107727050781","84.24005126953125","73.493904113769531","62.306743621826172","92.372764587402344","84.142265319824219","78.166587829589844","93.850593566894531","91.583442687988281","96.939842224121094","97.13201904296875","97.923835754394531","102.90215301513672","84.235214233398438","88.850234985351562","84.113792419433594","Spring"
"66","6","1975","86.280487060546875","82.10491943359375","72.384963989257812","102.95850372314453","67.860137939453125","75.199592590332031","54.665840148925781","74.395088195800781","83.49835205078125","82.819725036621094","97.317665100097656","71.823860168457031","84.492576599121094","73.467109680175781","62.235324859619141","92.444068908691406","84.552810668945312","78.171669006347656","93.828277587890625","91.633369445800781","96.885856628417969","97.085792541503906","97.852348327636719","103.2900390625","84.195930480957031","88.869247436523438","84.14691162109375","Summer"
"67","7","1975","88.226486206054688","83.774894714355469","74.212432861328125","104.10234832763672","69.806838989257812","75.991943359375","56.810970306396484","77.086235046386719","84.707687377929688","84.422248840332031","98.651176452636719","73.445075988769531","86.127326965332031","74.997581481933594","64.200973510742188","93.787559509277344","87.149650573730469","79.374961853027344","94.741310119628906","92.9371337890625","97.823768615722656","98.265655517578125","98.781219482421875","104.78688049316406","85.590530395507812","90.946281433105469","86.21099853515625","Summer"
"68","8","1975","89.274787902832031","84.708778381347656","75.34893798828125","104.32083129882812","71.088958740234375","76.259613037109375","58.442131042480469","78.744636535644531","85.127395629882812","85.252853393554688","99.355453491210938","74.317176818847656","86.909828186035156","75.786148071289062","65.44805908203125","94.400001525878906","88.733757019042969","80.052505493164062","95.008682250976562","93.673110961914062","98.157028198242188","98.704727172851562","98.706459045410156","105.50402069091797","86.254631042480469","91.999427795410156","87.454002380371094","Summer"
"69","9","1975","89.754714965820312","84.785400390625","75.527107238769531","103.62297821044922","71.603469848632812","76.375213623046875","58.869930267333984","79.014961242675781","85.135116577148438","85.409950256347656","99.131668090820312","74.500984191894531","86.8328857421875","76.095199584960938","65.653633117675781","94.289260864257812","89.517005920410156","79.97344970703125","94.899856567382812","93.5462646484375","97.771255493164062","98.487434387207031","98.08514404296875","104.98789978027344","86.381240844726562","92.179435729980469","87.564079284667969","Autumn"
"70","10","1975","89.650627136230469","84.626899719238281","75.3330078125","103.22758483886719","71.561431884765625","76.244049072265625","58.604133605957031","78.621444702148438","85.281044006347656","85.333992004394531","99.0474853515625","74.379081726074219","86.625961303710938","75.8558349609375","65.298545837402344","94.14788818359375","89.335418701171875","79.932281494140625","94.797050476074219","93.353828430175781","97.59649658203125","98.280464172363281","97.762107849121094","104.89762878417969","86.3868408203125","92.111717224121094","87.362129211425781","Autumn"
"71","11","1975","89.57672119140625","84.630195617675781","75.476997375488281","103.92506408691406","71.519172668457031","76.299758911132812","58.665496826171875","78.657188415527344","85.226692199707031","85.34454345703125","98.978309631347656","74.413375854492188","86.716178894042969","75.801132202148438","65.53741455078125","94.003280639648438","89.439323425292969","79.944267272949219","94.327964782714844","93.081733703613281","97.11761474609375","97.708198547363281","97.960456848144531","105.31450653076172","86.451370239257812","91.825637817382812","87.24896240234375","Autumn"
"72","12","1975","89.931495666503906","84.973068237304688","75.849639892578125","104.47569274902344","71.834884643554688","76.435203552246094","59.039958953857422","78.734382629394531","85.52728271484375","85.583274841308594","98.9779052734375","74.746818542480469","87.087142944335938","75.998672485351562","65.932403564453125","94.32794189453125","90.059379577636719","80.04705810546875","94.483360290527344","93.419540405273438","97.407234191894531","97.988922119140625","98.308639526367188","105.88472747802734","86.690689086914062","92.187774658203125","87.691238403320312","Winter"
"73","1","1976","89.016593933105469","84.068084716796875","75.039962768554688","103.17632293701172","71.01715087890625","75.422416687011719","58.620845794677734","77.761787414550781","84.250587463378906","84.635795593261719","97.720542907714844","74.142677307128906","85.956840515136719","75.085922241210938","65.624168395996094","93.327713012695312","89.34637451171875","79.124786376953125","93.555694580078125","92.454879760742188","96.339622497558594","96.997901916503906","97.159568786621094","104.45109558105469","85.878395080566406","91.2828369140625","86.812248229980469","Winter"
